module,resource_key,arabic_name,english_name,current_route,current_status,target_classification,target_parent_or_resource,remain_navigable,own_persistence,priority,reason
production,production_work_orders,"أوامر التشغيل","Work Orders","/admin/production/work-orders [admin.production.work-orders.index]",UI_SHELL_ONLY_EMPTY_DATASET,KEEP_STANDALONE,"Work Order",true,true,P0,"Independent master, transaction, planning workspace, or controlled document required by the target responsibility."
production,production_work_order_lines,"سطور أوامر التشغيل","Work Order Lines","/admin/production/work-order-lines [admin.production.work-order-lines.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Work Order",false,false,P0,"Subordinate data for Work Order; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
production,production_work_order_materials,"خامات أوامر التشغيل","Work Order Materials","/admin/production/work-order-materials [admin.production.work-order-materials.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Work Order",false,false,P0,"Subordinate data for Work Order; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
production,production_work_order_operations,"عمليات أوامر التشغيل","Work Order Operations","/admin/production/work-order-operations [admin.production.work-order-operations.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Work Order",false,false,P0,"Subordinate data for Work Order; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
production,production_work_order_specifications,"مواصفات أوامر التشغيل","Work Order Specifications","/admin/production/work-order-specifications [admin.production.work-order-specifications.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Work Order",false,false,P0,"Subordinate data for Work Order; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
production,production_work_order_attachments,"مرفقات أوامر التشغيل","Work Order Attachments","/admin/production/work-order-attachments [admin.production.work-order-attachments.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Work Order",false,false,P0,"Subordinate data for Work Order; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
production,production_work_order_approval,"اعتماد أمر التشغيل","Work Order Approval","/admin/production/work-order-approval [admin.production.work-order-approval.index]",UI_SHELL_ONLY_EMPTY_DATASET,WORKFLOW_ACTION,"Work Order",false,false,P0,"This changes state or generates a downstream document from Work Order; persist an audited transition/event, not a standalone CRUD resource."
production,production_work_order_release,"إطلاق أمر التشغيل","Work Order Release","/admin/production/work-order-release [admin.production.work-order-release.index]",UI_SHELL_ONLY_EMPTY_DATASET,WORKFLOW_ACTION,"Work Order",false,false,P0,"This changes state or generates a downstream document from Work Order; persist an audited transition/event, not a standalone CRUD resource."
production,production_work_order_start,"بدء أمر التشغيل","Work Order Start","/admin/production/work-order-start [admin.production.work-order-start.index]",UI_SHELL_ONLY_EMPTY_DATASET,WORKFLOW_ACTION,"Work Order",false,false,P0,"This changes state or generates a downstream document from Work Order; persist an audited transition/event, not a standalone CRUD resource."
production,production_work_order_pause,"إيقاف أمر التشغيل مؤقتا","Work Order Pause","/admin/production/work-order-pause [admin.production.work-order-pause.index]",UI_SHELL_ONLY_EMPTY_DATASET,WORKFLOW_ACTION,"Work Order",false,false,P0,"This changes state or generates a downstream document from Work Order; persist an audited transition/event, not a standalone CRUD resource."
production,production_work_order_resume,"استئناف أمر التشغيل","Work Order Resume","/admin/production/work-order-resume [admin.production.work-order-resume.index]",UI_SHELL_ONLY_EMPTY_DATASET,WORKFLOW_ACTION,"Work Order",false,false,P0,"This changes state or generates a downstream document from Work Order; persist an audited transition/event, not a standalone CRUD resource."
production,production_work_order_completion,"إتمام أمر التشغيل","Work Order Completion","/admin/production/work-order-completion [admin.production.work-order-completion.index]",UI_SHELL_ONLY_EMPTY_DATASET,WORKFLOW_ACTION,"Work Order",false,false,P0,"This changes state or generates a downstream document from Work Order; persist an audited transition/event, not a standalone CRUD resource."
production,production_work_order_closing,"إغلاق أمر التشغيل","Work Order Closing","/admin/production/work-order-closing [admin.production.work-order-closing.index]",UI_SHELL_ONLY_EMPTY_DATASET,WORKFLOW_ACTION,"Work Order",false,false,P0,"This changes state or generates a downstream document from Work Order; persist an audited transition/event, not a standalone CRUD resource."
production,production_production_batch_orders,"أوامر تشغيل الدفعات","Production Batch Orders","/admin/production/production-batch-orders [admin.production.production-batch-orders.index]",UI_SHELL_ONLY_EMPTY_DATASET,DUPLICATE,"Work Order with batch/lot policy",false,false,P1,"Responsibility is canonically owned by Work Order with batch/lot policy; a second resource would split traceability and permissions."
production,production_batch_material_requirements,"احتياجات خامات الدفعات","Batch Material Requirements","/admin/production/batch-material-requirements [admin.production.batch-material-requirements.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Work Order material requirements",false,false,P0,"Subordinate data for Work Order material requirements; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
production,production_material_requests,"طلبات الخامات","Material Requests","/admin/production/material-requests [admin.production.material-requests.index]",UI_SHELL_ONLY_EMPTY_DATASET,KEEP_STANDALONE,"Work Order Material Request",true,true,P0,"Independent master, transaction, planning workspace, or controlled document required by the target responsibility."
production,production_material_request_lines,"سطور طلبات الخامات","Material Request Lines","/admin/production/material-request-lines [admin.production.material-request-lines.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Work Order Material Request",false,false,P0,"Subordinate data for Work Order Material Request; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
production,production_material_issue_request,"طلب صرف الخامات","Material Issue Request","/admin/production/material-issue-request [admin.production.material-issue-request.index]",UI_SHELL_ONLY_EMPTY_DATASET,WORKFLOW_ACTION,"Material Request creates Material Issue",false,false,P0,"This changes state or generates a downstream document from Material Request creates Material Issue; persist an audited transition/event, not a standalone CRUD resource."
production,production_material_consumption,"استهلاك الخامات","Material Consumption","/admin/production/material-consumption [admin.production.material-consumption.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Work Order actual material consumption",true,false,P0,"Derived read-only view over Work Order actual material consumption; it must not own authoritative transaction rows."
production,production_production_output_receipt,"استلام ناتج الإنتاج","Production Output Receipt","/admin/production/production-output-receipt [admin.production.production-output-receipt.index]",UI_SHELL_ONLY_EMPTY_DATASET,KEEP_STANDALONE,"Production Output",true,true,P0,"Independent master, transaction, planning workspace, or controlled document required by the target responsibility."
production,production_production_output_lines,"سطور ناتج الإنتاج","Production Output Lines","/admin/production/production-output-lines [admin.production.production-output-lines.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Production Output",false,false,P0,"Subordinate data for Production Output; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
production,production_semi_finished_output,"ناتج نصف مصنع","Semi-Finished Output","/admin/production/semi-finished-output [admin.production.semi-finished-output.index]",UI_SHELL_ONLY_EMPTY_DATASET,DUPLICATE,"Production Output typed as semi-finished/finished",false,false,P0,"Responsibility is canonically owned by Production Output typed as semi-finished/finished; a second resource would split traceability and permissions."
production,production_finished_goods_output,"ناتج تام الصنع","Finished Goods Output","/admin/production/finished-goods-output [admin.production.finished-goods-output.index]",UI_SHELL_ONLY_EMPTY_DATASET,DUPLICATE,"Production Output typed as semi-finished/finished",false,false,P0,"Responsibility is canonically owned by Production Output typed as semi-finished/finished; a second resource would split traceability and permissions."
production,production_production_scrap,"هالك الإنتاج","Production Scrap","/admin/production/production-scrap [admin.production.production-scrap.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Production Output / Quality disposition",false,false,P0,"Subordinate data for Production Output / Quality disposition; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
production,production_production_waste,"فاقد الإنتاج","Production Waste","/admin/production/production-waste [admin.production.production-waste.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Production Output / Quality disposition",false,false,P0,"Subordinate data for Production Output / Quality disposition; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
production,production_production_rework,"إعادة تشغيل الإنتاج","Production Rework","/admin/production/production-rework [admin.production.production-rework.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Production Output / Quality disposition",false,false,P0,"Subordinate data for Production Output / Quality disposition; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
production,production_rework_orders,"أوامر إعادة التشغيل","Rework Orders","/admin/production/rework-orders [admin.production.rework-orders.index]",UI_SHELL_ONLY_EMPTY_DATASET,DUPLICATE,"Work Order with rework type/source",false,false,P1,"Responsibility is canonically owned by Work Order with rework type/source; a second resource would split traceability and permissions."
production,production_shift_production_entry,"إدخال إنتاج الوردية","Shift Production Entry","/admin/production/shift-production-entry [admin.production.shift-production-entry.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Production Execution Workspace",false,false,P0,"Subordinate data for Production Execution Workspace; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
production,production_machine_production_entry,"إدخال إنتاج الماكينة","Machine Production Entry","/admin/production/machine-production-entry [admin.production.machine-production-entry.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Production Execution Workspace",false,false,P0,"Subordinate data for Production Execution Workspace; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
